ID;eventID;longitude;latitude;depth;magnitude;rake;dip;strike;rupture_width;rupture_length;midpt_lon;midpt_lat;midpt_depth;scale_law;slip;bottom_roughness;seeds_gm;exposure_model;vulnerability_model_eq;vulnerability_model_ts
7498;167775;-70,80526;-33,56003;101,0875;6,8;-90;53,08181;18,59233;23,23608167;38,01738623;-70,85743953;-33,6265573;97,50530392;Stafford;0,752893584;0,012482009;2947089405;;;
7499;167777;-69,32978;-31,18529;117,1424;7;-90;42,25329;5,120853;28,32985447;38,38282643;-69,38165761;-31,15246106;111,1689334;WellsCoppersmith;1,220386654;0,021471689;3292385999;;;
7500;167780;-72,04956;-34,61708;52,76704;6,85;90;14,59897;15,77734;17,47985349;17,57823098;-72,04408263;-34,56892417;52,51346589;WellsCoppersmith;2,572561645;0,059484215;2699822666;;;
7501;167789;-69,12814;-32,87269;127,2427;6,2;-90;44,44769;26,67443;11,49232738;16,32524802;-69,13361644;-32,82213692;124,1725088;Stafford;0,446283641;0,026079207;2160601716;;;
7502;167809;-69,18784;-30,53594;4,755282;6,25;180;73,5012;341,965;6,003155948;12,61030537;-69,19768473;-30,51013271;5,877151111;WellsCoppersmith;1,314539124;0,032498282;2361849090;;;
7503;167963;-68,94562;-32,73708;6,01815;6,85;90;37,59191;176,918;13,63585413;33,72460617;-68,94381197;-32,75555801;6,077855706;WellsCoppersmith;1,718895647;0,135357146;3065586811;;;
7504;168023;-69,61995;-35,17387;169,4658;6,9;-90;59,58886;25,88652;20,67894799;35,94893343;-69,63694213;-35,1107691;160,3469678;Stafford;1,263759096;0,060110958;3055661079;;;
7505;168026;-71,02174;-35,70532;129,1253;6,8;-90;55,07776;11,79641;21,12472638;13,07261919;-71,0416654;-35,68044931;124,5510793;WellsCoppersmith;2,408380171;0,012884534;154734997;;;
7506;168043;-71,69569;-34,96361;9,182375;6,95;-90;45,00001;304,9664;19,00906691;49,32805288;-71,69053075;-34,96035494;5,987239935;WellsCoppersmith;1,190759275;0,037033131;1201513385;;;
7507;168046;-71,21253;-33,91602;15;6,65;-90;60,00179;0,02771282;14,30349686;25,85985186;-71,20613487;-33,97351299;17,05209885;Stafford;1,07105183;0,034082927;2216812211;;;
7508;168049;-68,3906;-34,8966;3,940054;6,25;90;52,01596;168,3902;10,05611539;15,21569289;-68,38595082;-34,90287696;4,733250492;Stafford;0,650364404;0,075653591;2969622662;;;
7509;168064;-71,48363;-34,97232;8;6,15;90;44,99905;30,03632;10,23437776;12,61697023;-71,48478085;-34,97546019;8,087224696;WellsCoppersmith;0,545584752;0,028357191;139341458;;;
7510;168081;-69,17598;-30,89468;14,26585;6,35;180;72,09983;4,386327;8,907601824;21,00243122;-69,17786492;-30,88785575;12,32864044;Stafford;0,751360532;0,036782305;3952490546;;;
7511;168088;-68,79821;-33,15846;154,905;6,7;-90;54,10968;32,13075;17,12955487;28,06976204;-68,85777763;-33,19431687;151,0736681;Stafford;0,979250804;0,008219685;877208619;;;
7512;168150;-72,0592;-32,0945;8;6,15;90;44,99926;30,03245;8,534138055;12,76845068;-72,05868206;-32,07872721;7,135549736;Stafford;0,646518383;0,00979777;1937015906;;;
7513;168181;-69,76343;-35,8046;5;6,35;90;45,00017;0,03241043;8,031663632;16,15819119;-69,76295132;-35,71580448;5,053191505;Stafford;1,083129765;0,013082429;1078698631;;;
7514;168257;-68,58586;-31,54366;11,82016;6,35;90;52,22446;18,92935;13,75108624;8,562919662;-68,59100231;-31,516072;9,572581158;WellsCoppersmith;1,193767827;0,039749607;3035260158;;;
7515;168258;-70,57335;-32,92677;15;6,05;90;45,0022;0,01960113;4,779829805;6,682985436;-70,59014113;-32,8942395;12,78162563;WellsCoppersmith;1,56133393;0,020529426;657781766;;;
7516;168270;-68,69814;-32,16938;3,009075;6,15;90;37,02692;22,29581;7,414108867;12,44689008;-68,69273176;-32,17227736;3,471815449;Stafford;0,763411912;0,010195401;764965758;;;
7517;168271;-71,15975;-29,95861;40,15633;6,85;90;17,81199;6,687521;18,03287932;20,12022819;-71,15957197;-29,9621011;40,1768185;WellsCoppersmith;2,178616393;0,034648238;3531851135;;;
7518;168281;-71,73965;-35,39008;98,16248;6,3;-90;53,36583;20,09402;9,629104628;8,414818971;-71,75668212;-35,36834111;94,4950498;WellsCoppersmith;1,45964775;0,025316027;3829411268;;;
7519;168283;-69,87866;-32,1948;125,6351;6,2;-90;46,6348;15,59787;9,437677974;14,60199259;-69,90882641;-32,20166261;122,5116777;Stafford;0,607577199;0,035781107;3797483611;;;
7520;168285;-70,23929;-34,9952;12;7,15;-90;59,99976;0,04426031;20,50128738;27,82094851;-70,24361952;-35,00218621;10,63790021;WellsCoppersmith;3,905941003;0,026212818;241647633;;;
7521;168291;-71,80851;-34,20532;14,26585;6,35;-90;72,08202;319,7242;9,054667384;24,33344543;-71,80428715;-34,20612278;12,33804491;WellsCoppersmith;0,637973498;0,020480824;2707157943;;;
7522;168300;-70,75966;-35,98446;15;6,05;90;45,00097;0,02267528;3,80149834;7,04205392;-70,78907318;-35,95137016;11,25496276;WellsCoppersmith;1,863050358;0,027409089;668983339;;;
7523;168321;-71,20996;-32,0945;8;6,05;-45;74,99747;304,9833;4,410011831;7,100525366;-71,24927476;-32,06892709;6,809831795;WellsCoppersmith;1,592753278;0,100401644;3259669656;;;
7524;168324;-68,55029;-31,75655;123,6076;6,2;-90;36,49482;20,22446;12,43537019;20,27179662;-68,58780071;-31,79639937;122,2251246;WellsCoppersmith;0,332145052;0,043023981;755781834;;;
7525;168355;-72,12103;-31,32487;24,54454;7,25;90;14,83538;7,407514;20,94904554;95,87760672;-72,12586055;-31,36922153;24,59297823;WellsCoppersmith;1,566741401;0,039207506;2525443227;;;
7526;168367;-72,29229;-32,12214;24,79552;6,85;90;20,66039;7,33357;18,7385332;19,94466314;-72,24582959;-32,11995471;26,46552668;WellsCoppersmith;2,115029587;0,007872348;2911467245;;;
